user_id,email,first_name,last_name,signup_date,country,age,customer_segment
8047,jeremiahfoster@example.net,Jim,Kim,2023-10-03,Guyana,33,Standard
8048,browndavid@example.org,Linda,Walker,2025-02-13,Norfolk Island,63,Standard
8049,monica60@example.com,Holly,Norman,2024-12-12,Guatemala,57,Standard
8050,cynthiaingram@example.org,Joseph,Quinn,2024-11-22,Sri Lanka,34,Basic
8051,michaellewis@example.net,Melinda,Rivers,2024-04-30,Lao People's Democratic Republic,19,Premium
8052,antoniogeorge@example.com,Rebecca,Holmes,2023-08-27,Latvia,48,Standard
8053,richardchapman@example.org,Fernando,Clark,2024-12-25,Monaco,36,Premium
8054,megan82@example.net,Ashley,Palmer,2023-09-23,Paraguay,59,Standard
8055,breid@example.org,Thomas,Wright,2025-04-15,Switzerland,47,Premium
8056,blewis@example.org,Mary,Lamb,2023-06-27,Gambia,20,Premium
8057,michael73@example.org,Leah,West,2024-06-29,Slovakia (Slovak Republic),43,Premium
8058,qjordan@example.net,Bridget,Benton,2023-09-20,Haiti,41,Premium
8059,danieljackson@example.com,Kelly,Frederick,2023-07-18,Philippines,61,Basic
8060,tbowman@example.com,Judith,Jimenez,2023-09-03,Mozambique,52,Standard
8061,leroy46@example.net,William,Thompson,2024-02-14,Palestinian Territory,54,Premium
8062,nbaker@example.net,Angelica,Beasley,2024-04-24,Timor-Leste,52,Standard
8063,morrisdaniel@example.com,Samantha,Lowe,2025-02-19,Bulgaria,69,Standard
8064,brandon11@example.com,Stephanie,Proctor,2023-07-20,Cyprus,47,Basic
8065,douglassanchez@example.com,Damon,Ross,2023-09-24,Philippines,58,Standard
8066,brenda48@example.com,Christopher,Stevens,2025-06-05,Cameroon,65,Standard
8067,williamsedward@example.com,Heather,Sanchez,2023-06-27,Australia,30,Premium
8068,margaretsmall@example.org,James,Jones,2024-06-18,Bhutan,23,Basic
8069,paulwilliams@example.org,Thomas,Elliott,2025-04-08,Venezuela,33,Standard
8070,samuelyoung@example.net,Mitchell,Miller,2025-03-17,Lesotho,66,Premium
8071,stacey85@example.com,Clarence,Alexander,2023-10-15,Tokelau,45,Premium
8072,michaelberg@example.com,Crystal,Kelly,2024-11-14,New Caledonia,28,Basic
8073,timothypaul@example.net,Robert,Dean,2024-01-10,Belize,32,Standard
8074,timothyyoung@example.com,Crystal,Melton,2023-10-08,Cyprus,27,Premium
8075,karasmith@example.org,Michael,Lee,2024-03-18,Palau,68,Standard
8076,eliu@example.net,Carly,Williams,2025-02-27,Holy See (Vatican City State),59,Standard
8077,fbailey@example.org,Daniel,Conway,2024-11-01,Trinidad and Tobago,43,Premium
8078,bparker@example.org,Judy,Richards,2024-06-20,Slovakia (Slovak Republic),57,Standard
8079,timothyhobbs@example.com,Katelyn,Watson,2024-02-08,Holy See (Vatican City State),41,Basic
8080,lovemegan@example.com,David,Jimenez,2024-03-25,Bhutan,39,Standard
8081,wrightmarissa@example.com,Jennifer,Tyler,2023-12-05,Jordan,65,Premium
8082,scottandrew@example.net,Susan,Stevens,2024-07-20,Greenland,59,Basic
8083,steven42@example.net,Eric,Douglas,2023-11-11,United States of America,64,Basic
8084,gramirez@example.org,William,Adkins,2024-02-08,Iran,39,Premium
8085,ginascott@example.org,Erik,Estrada,2025-06-14,Ecuador,22,Basic
8086,lisasanders@example.com,Billy,Thomas,2023-10-04,Fiji,28,Basic
8087,palmerpaul@example.net,Donald,Lewis,2023-07-28,Suriname,63,Basic
8088,thomashernandez@example.net,Dawn,Torres,2024-04-17,Kyrgyz Republic,19,Premium
8089,fritzcarrie@example.net,Laura,Ramos,2024-01-04,Svalbard & Jan Mayen Islands,52,Standard
8090,rnichols@example.com,Adam,Aguilar,2024-11-30,British Indian Ocean Territory (Chagos Archipelago),52,Standard
8091,iwalker@example.org,Megan,Hartman,2024-01-01,Lao People's Democratic Republic,45,Standard
8092,fmyers@example.net,Charlene,Small,2023-11-17,Bahamas,63,Standard
8093,william79@example.org,Timothy,Ferguson,2023-09-04,Bolivia,45,Premium
8094,michele60@example.net,Cristina,Stevens,2024-12-29,Argentina,54,Premium
8095,enguyen@example.com,Emily,James,2025-03-27,Sudan,51,Basic
8096,melindanorton@example.net,Abigail,Cox,2023-10-04,Kenya,52,Basic
8097,zachary84@example.org,Paula,Jones,2024-03-14,Ecuador,46,Premium
8098,jodymccarthy@example.com,Juan,Moore,2023-07-31,South Georgia and the South Sandwich Islands,48,Basic
8099,rdavies@example.org,Rachel,Good,2024-10-03,Singapore,31,Basic
8100,kathryn47@example.com,John,Jackson,2025-03-02,Montserrat,45,Basic
8101,elliottralph@example.com,Eric,Jones,2025-01-04,Mayotte,55,Basic
8102,ryan66@example.org,Leonard,Tate,2023-11-11,Pakistan,66,Standard
8103,lmartinez@example.com,Christine,Jones,2025-03-21,Bhutan,56,Standard
8104,hebertdavid@example.org,Alexis,Johnson,2025-03-11,Spain,70,Basic
8105,rjackson@example.com,Michele,Allen,2023-11-01,Haiti,66,Standard
8106,davidhill@example.net,Linda,Terry,2025-02-08,Saint Pierre and Miquelon,36,Premium
8107,scottkimberly@example.com,Samantha,Cisneros,2025-04-12,Isle of Man,29,Standard
8108,kathleenkim@example.com,Jeff,Lopez,2023-09-03,Cambodia,35,Standard
8109,mlopez@example.com,Laura,Bird,2024-07-06,Cambodia,61,Premium
8110,amberjohnston@example.net,Brooke,Garrett,2024-05-04,Greece,54,Premium
8111,mike56@example.org,Alexander,Jones,2024-08-03,North Macedonia,48,Basic
8112,willisann@example.com,Darren,Taylor,2024-04-21,United Arab Emirates,53,Basic
8113,stacy45@example.org,Timothy,Gonzalez,2024-05-02,Cayman Islands,23,Premium
8114,justin49@example.com,Robin,Allen,2024-11-04,Madagascar,32,Premium
8115,lambertlisa@example.com,Wanda,Greer,2023-07-22,Armenia,35,Premium
8116,peter79@example.org,Jacob,Bartlett,2023-11-25,French Guiana,18,Premium
8117,robinsonemily@example.net,Cody,Rose,2023-12-23,Fiji,28,Standard
8118,stevenskimberly@example.net,Jose,Bradford,2024-03-16,Andorra,62,Standard
8119,william37@example.net,Richard,Beltran,2024-02-03,Kazakhstan,27,Basic
8120,thomascaleb@example.org,Justin,Smith,2023-11-21,Macao,24,Basic
8121,silvaadam@example.net,Rachael,Williams,2024-12-28,Papua New Guinea,67,Standard
8122,arodriguez@example.org,Ryan,Mclean,2024-03-15,Slovakia (Slovak Republic),31,Basic
8123,aherrera@example.net,Jimmy,Romero,2024-11-19,France,18,Premium
8124,chaynes@example.net,Daniel,Ware,2024-11-22,Anguilla,63,Standard
8125,charleslang@example.org,Candice,Clark,2024-04-01,Lesotho,67,Standard
8126,jessereed@example.net,Jasmine,Yang,2025-01-10,Poland,21,Basic
8127,mrobbins@example.com,Paul,Hughes,2024-11-19,Tokelau,70,Basic
8128,michael81@example.org,Cody,Jones,2024-07-27,Senegal,46,Basic
8129,yreynolds@example.net,Robert,Campbell,2024-08-07,Saint Barthelemy,67,Premium
8130,sandovalkevin@example.com,Katherine,Swanson,2023-08-14,Guam,38,Standard
8131,herrerasharon@example.net,Jacqueline,Miller,2024-11-24,Lithuania,45,Basic
8132,pedwards@example.net,Margaret,Williams,2024-02-01,Egypt,21,Premium
8133,smithbrandy@example.net,Lori,Ward,2023-07-29,Egypt,55,Premium
8134,iorr@example.com,Willie,Wright,2024-09-01,Liechtenstein,56,Basic
8135,cdecker@example.com,Luis,Shaw,2024-12-30,Nepal,62,Standard
8136,christinepetty@example.com,Sarah,Sims,2024-05-03,Burkina Faso,62,Premium
8137,amber47@example.org,Christopher,Martinez,2024-06-18,Libyan Arab Jamahiriya,20,Basic
8138,stephen71@example.com,Tanner,Harrell,2024-03-22,Moldova,65,Standard
8139,davidbaird@example.net,Robert,Lynch,2023-07-06,Marshall Islands,34,Premium
8140,ogreen@example.net,John,Nelson,2023-12-20,Venezuela,30,Standard
8141,alyssamays@example.net,Leah,Baker,2024-01-25,Sierra Leone,40,Premium
8142,loganjanice@example.net,Angela,Bradley,2024-02-12,Mali,53,Basic
8143,justin27@example.com,Elizabeth,Roberts,2024-12-17,Mayotte,42,Standard
8144,donnacoleman@example.net,Yvonne,Wilcox,2023-08-29,Togo,64,Basic
8145,meganallen@example.com,Joseph,Marshall,2024-12-08,Anguilla,47,Premium
8146,bennettveronica@example.net,Ian,Henry,2025-06-10,Palestinian Territory,44,Standard
8147,james69@example.net,Anthony,Keller,2023-11-11,Saint Pierre and Miquelon,67,Premium
8148,bethanyhart@example.org,Alexander,Hall,2023-09-25,Mexico,61,Basic
8149,gina59@example.org,Tanya,Oneill,2023-12-08,Mozambique,45,Standard
8150,pgarcia@example.org,Stacey,Johnson,2023-09-20,Cayman Islands,54,Standard
8151,michelle91@example.net,Rachel,Simpson,2025-01-13,Bermuda,31,Basic
8152,hernandezpaul@example.net,Mark,Taylor,2025-06-17,Barbados,51,Basic
8153,ronald48@example.com,Breanna,Barrera,2025-06-04,Christmas Island,18,Standard
8154,mark98@example.net,Brian,Adkins,2024-05-09,Mozambique,24,Standard
8155,fergusongeorge@example.net,Marie,Holder,2024-04-29,Cayman Islands,56,Basic
8156,meredithbarker@example.net,Billy,Hobbs,2024-04-01,Afghanistan,50,Standard
8157,ugonzales@example.org,Tyler,Dunn,2024-03-02,Greenland,38,Basic
8158,underwoodjeffrey@example.org,David,Schroeder,2023-08-22,Israel,34,Basic
8159,katherinebutler@example.org,Peter,Wilcox,2025-01-19,United States Virgin Islands,31,Standard
8160,jacobwhitney@example.org,Amy,Andrade,2025-05-02,United States Minor Outlying Islands,19,Basic
8161,cheryljordan@example.com,Kristin,Carter,2024-08-23,Nauru,39,Premium
8162,alexis78@example.com,Audrey,Lynch,2024-02-04,Cocos (Keeling) Islands,34,Premium
8163,nicole46@example.org,Krystal,Glenn,2024-03-08,Jersey,60,Premium
8164,freemandouglas@example.org,Nancy,Bradshaw,2024-07-07,El Salvador,25,Basic
8165,darlene97@example.net,Joseph,Pennington,2024-07-07,Australia,19,Premium
8166,halldorothy@example.net,Patricia,Stanley,2025-03-20,Indonesia,62,Standard
8167,clarkdana@example.org,Whitney,Valencia,2023-08-17,Brunei Darussalam,61,Basic
8168,longfaith@example.org,Craig,Moran,2025-05-01,Sri Lanka,37,Standard
8169,stephen72@example.net,Travis,Jones,2023-10-28,Saint Barthelemy,61,Premium
8170,xmcclain@example.com,Paul,Cruz,2024-06-23,Bulgaria,65,Standard
8171,uross@example.org,Robert,Gillespie,2024-02-25,Reunion,35,Standard
8172,xholder@example.com,Matthew,Carr,2025-05-26,Denmark,22,Premium
8173,katrina76@example.net,Wendy,Sims,2024-08-23,Bangladesh,36,Basic
8174,angelakennedy@example.com,Lindsay,Savage,2025-01-23,Isle of Man,69,Premium
8175,whiteamy@example.org,Mercedes,Reyes,2024-03-16,Yemen,63,Premium
8176,welliott@example.net,Christian,Chen,2024-03-31,Cape Verde,62,Premium
8177,michaelthompson@example.net,Derrick,Smith,2024-12-26,Korea,69,Premium
8178,eric18@example.org,Brooke,Gonzalez,2024-03-18,Namibia,36,Standard
8179,rileystephanie@example.com,Destiny,Gates,2024-10-01,Western Sahara,69,Basic
8180,elizabethharrison@example.net,Michael,Johnson,2025-02-05,Egypt,27,Standard
8181,lopezlawrence@example.com,William,Leonard,2025-03-01,Mozambique,42,Standard
8182,daviskayla@example.com,Felicia,Soto,2024-11-05,Belarus,38,Basic
8183,bgordon@example.net,Krystal,Smith,2023-08-07,Chad,45,Basic
8184,charleshall@example.net,Austin,Miller,2025-04-20,Japan,61,Premium
8185,michellevasquez@example.org,Alexandra,Rangel,2025-04-27,Puerto Rico,66,Premium
8186,xwilliams@example.org,Cameron,Cantu,2024-12-13,Holy See (Vatican City State),68,Standard
8187,ryanwalker@example.net,Andrea,Lewis,2023-09-12,New Zealand,60,Premium
8188,russellwood@example.net,Zachary,Mccann,2025-01-21,Montenegro,28,Premium
8189,rrusso@example.org,Cynthia,Armstrong,2023-09-19,Guatemala,68,Standard
8190,melissa29@example.com,Sandra,White,2024-03-25,Zambia,41,Premium
8191,ryan82@example.com,Robert,Wallace,2024-05-06,Saint Lucia,19,Premium
8192,gcurtis@example.net,Raymond,May,2024-10-02,Mauritania,59,Standard
8193,ashley27@example.com,Steven,Santana,2024-08-02,Myanmar,43,Premium
8194,gibsoneric@example.com,Colleen,Werner,2024-09-23,Kenya,54,Basic
8195,williamsadrian@example.org,Larry,Cooper,2024-10-06,Andorra,69,Premium
8196,jessicawade@example.org,Anna,Beasley,2024-11-01,El Salvador,43,Standard
8197,mgarcia@example.net,Pamela,Pearson,2024-06-22,Niger,68,Standard
8198,robertfigueroa@example.com,Colin,Watson,2024-12-05,Belgium,58,Standard
8199,debra20@example.org,Mary,Joyce,2023-09-10,Austria,52,Basic
8200,baldwinmichael@example.org,John,Bernard,2024-10-03,Niger,23,Standard
8201,sarah31@example.com,Brooke,Woods,2024-01-21,Cook Islands,23,Premium
8202,tiffany75@example.org,Stephanie,Davis,2023-12-21,Northern Mariana Islands,36,Premium
8203,bonnie02@example.com,Ashley,Rodriguez,2024-12-03,Armenia,63,Basic
8204,cassandraholden@example.org,Jennifer,Nelson,2023-10-27,Wallis and Futuna,34,Premium
8205,tclayton@example.com,Justin,Nunez,2024-11-28,Latvia,64,Basic
8206,bking@example.org,Katherine,Johnson,2023-11-19,Armenia,70,Premium
8207,cbell@example.com,Thomas,Morse,2025-03-20,Greece,39,Premium
8208,oaguirre@example.org,Chris,Cross,2025-04-05,Oman,35,Standard
8209,davidhunt@example.com,Brian,Gomez,2023-09-21,Yemen,61,Basic
8210,julie73@example.net,Leah,Moore,2023-08-29,Spain,31,Premium
8211,theresaduffy@example.org,Renee,Boyle,2025-03-15,Bermuda,35,Standard
8212,williamsmatthew@example.net,Derek,Austin,2024-02-09,Netherlands Antilles,31,Basic
8213,chelseawolfe@example.org,Jennifer,Vance,2024-10-08,Guadeloupe,49,Basic
8214,brian87@example.org,Micheal,Munoz,2025-02-03,Germany,62,Premium
8215,vharris@example.org,Nicole,Shelton,2023-10-11,Thailand,21,Premium
8216,louis13@example.com,George,Smith,2023-11-28,Mayotte,37,Standard
8217,csmith@example.com,Michael,Sawyer,2025-04-15,Eritrea,42,Basic
8218,connertracey@example.org,Stephanie,Johnson,2025-05-12,Syrian Arab Republic,52,Premium
8219,egutierrez@example.com,Victor,Brewer,2025-06-05,Aruba,37,Premium
8220,crystalrobbins@example.net,Holly,Hahn,2024-03-13,Zambia,47,Standard
8221,tonydawson@example.com,Richard,Kirk,2025-02-23,Aruba,19,Basic
8222,kathy97@example.org,Katie,Byrd,2025-01-11,Taiwan,37,Premium
8223,jameschristensen@example.org,Terri,Bishop,2024-12-18,Kyrgyz Republic,52,Standard
8224,juan75@example.com,Joel,Velasquez,2025-01-02,Monaco,28,Premium
8225,esmith@example.org,Kevin,Barber,2023-07-06,Mauritania,30,Standard
8226,russelljensen@example.org,Andrea,Watson,2024-09-04,Sri Lanka,42,Basic
8227,bryan74@example.org,Ryan,White,2023-09-03,Switzerland,19,Standard
8228,sabrina56@example.org,Nicole,Dawson,2024-04-26,Luxembourg,26,Premium
8229,ljohnson@example.net,Steven,Vaughn,2024-04-20,Slovakia (Slovak Republic),59,Standard
8230,montgomeryjose@example.com,Emily,Hughes,2023-11-20,Palestinian Territory,54,Standard
8231,navarrocraig@example.org,Alan,Anderson,2025-02-16,Thailand,65,Premium
8232,deborahbrown@example.com,Steven,Noble,2025-05-24,Luxembourg,53,Premium
8233,lmartin@example.com,Jared,Hogan,2024-01-11,Australia,34,Basic
8234,adamfox@example.com,Charlene,Reyes,2025-03-04,Heard Island and McDonald Islands,36,Premium
8235,carolynjohnson@example.net,Carol,Baker,2025-05-25,Cayman Islands,55,Basic
8236,smithrachel@example.com,Alexis,Fisher,2025-01-29,Gabon,58,Standard
8237,emily52@example.org,Johnathan,Santana,2024-08-02,Sweden,18,Basic
8238,qbarker@example.net,Calvin,Jimenez,2023-07-19,Ghana,24,Standard
8239,ischneider@example.net,Eric,Becker,2023-07-27,Turks and Caicos Islands,31,Premium
8240,pricemichelle@example.org,Regina,Moore,2025-06-01,Austria,39,Standard
8241,brett11@example.net,Kenneth,Adams,2024-01-19,Saint Kitts and Nevis,65,Premium
8242,stoutjesse@example.com,Nicholas,Vance,2023-09-17,Mayotte,37,Premium
8243,harriseric@example.org,Tracy,Hill,2023-08-13,Central African Republic,70,Premium
8244,awarren@example.org,Marilyn,Atkins,2023-10-12,Tuvalu,40,Basic
8245,rhonda48@example.com,Mary,Hurley,2024-09-27,Puerto Rico,22,Premium
8246,vanessahoward@example.org,Marcus,Marquez,2024-03-16,Slovakia (Slovak Republic),26,Premium
8247,palmercourtney@example.net,Matthew,Kaiser,2025-05-25,Guinea,51,Standard
8248,kwarren@example.org,Ashley,Cole,2025-01-10,Algeria,50,Premium
8249,joseph26@example.com,James,Ferrell,2023-07-05,Uganda,65,Basic
8250,parkersandra@example.net,Robert,Sharp,2025-02-25,Saint Martin,65,Standard
8251,brittany16@example.org,John,Walter,2024-06-07,Maldives,39,Premium
8252,joshuabrowning@example.org,Martin,Riley,2025-02-20,Malta,68,Basic
8253,burnettlaura@example.com,Christine,Frey,2024-10-15,Reunion,65,Standard
8254,tylerhart@example.org,Katherine,Alexander,2024-07-25,Somalia,43,Premium
8255,penningtonsamantha@example.org,Heather,Wong,2025-05-25,Faroe Islands,43,Basic
8256,phillipreynolds@example.net,Antonio,Alvarado,2025-03-25,Cocos (Keeling) Islands,27,Basic
8257,zstewart@example.org,Sherri,Dennis,2024-12-26,Togo,55,Standard
8258,melissaross@example.org,Thomas,Levy,2024-08-26,Chad,69,Standard
8259,stokesjennifer@example.net,Ashley,Henderson,2023-07-30,Guyana,59,Standard
8260,williamsmatthew@example.net,Richard,Wallace,2023-07-10,Cyprus,40,Basic
8261,christopher58@example.net,Candace,Miller,2024-07-30,French Southern Territories,57,Basic
8262,ewilson@example.net,Jeffrey,Johnston,2023-08-19,Tajikistan,27,Standard
8263,xblack@example.net,John,Phillips,2024-09-21,Niger,50,Basic
8264,kristin86@example.net,William,Weeks,2023-11-09,Bahamas,69,Basic
8265,pjohnson@example.org,Gail,Matthews,2025-05-18,Pakistan,25,Premium
8266,destrada@example.net,Nicole,Gonzalez,2024-07-01,Iran,27,Basic
8267,fjackson@example.net,Nathan,Sanchez,2025-06-22,Malawi,28,Standard
8268,nicholas75@example.org,Haley,Logan,2023-11-01,Costa Rica,33,Standard
8269,jason50@example.net,Christopher,Smith,2025-06-02,Macao,56,Standard
8270,rhonda37@example.net,Melissa,Gutierrez,2024-05-16,Uruguay,63,Standard
8271,paulyang@example.net,Trevor,Diaz,2024-03-17,Portugal,64,Standard
8272,monica75@example.net,Lynn,Moreno,2024-01-04,Cuba,42,Basic
8273,amanda49@example.net,Kyle,Dunn,2023-12-16,Hungary,65,Basic
8274,theresajohnson@example.com,Sarah,Owen,2025-06-02,Nigeria,37,Premium
8275,estuart@example.net,Doris,Molina,2024-11-22,United Kingdom,53,Basic
8276,michael12@example.com,Alexandra,Garcia,2023-08-01,Palestinian Territory,27,Premium
8277,bruceatkins@example.com,Traci,Maldonado,2023-07-20,Cocos (Keeling) Islands,69,Standard
8278,tyler88@example.org,Courtney,Bell,2025-01-29,Eritrea,31,Premium
8279,mallorycannon@example.com,William,Harris,2024-08-23,Samoa,40,Premium
8280,zmoore@example.org,Stephanie,Cross,2024-10-31,Hong Kong,25,Premium
8281,fryeheather@example.net,Michelle,Nichols,2025-05-05,Saint Martin,68,Standard
8282,ericduncan@example.net,Charles,Rodriguez,2024-10-18,Guernsey,60,Basic
8283,jenniferduncan@example.com,Nancy,Brown,2025-01-28,Grenada,69,Premium
8284,perezjennifer@example.net,Molly,Coleman,2025-01-25,Turks and Caicos Islands,37,Premium
8285,laurie47@example.org,Darren,Davies,2023-08-31,Greenland,30,Standard
8286,deborahheath@example.org,Steven,Sanders,2023-11-24,Congo,41,Basic
8287,cory91@example.com,Paul,Martin,2024-05-11,Grenada,21,Premium
8288,allison04@example.org,Todd,Smith,2024-08-25,Suriname,18,Premium
8289,davidochoa@example.org,Stacey,Carter,2024-02-06,Zimbabwe,67,Premium
8290,kevin27@example.net,Amy,Terry,2024-06-16,Costa Rica,21,Standard
8291,christinaosborne@example.com,Nathan,Bauer,2023-07-07,United States Virgin Islands,30,Standard
8292,brownjames@example.org,Stephanie,Gonzalez,2025-01-09,Ecuador,22,Basic
8293,qmitchell@example.org,Lonnie,Martin,2024-05-01,Bahrain,37,Premium
8294,silvacynthia@example.org,Christopher,Coleman,2024-10-13,Denmark,60,Basic
8295,tyler03@example.org,Cassidy,Rhodes,2024-01-12,Belize,69,Basic
8296,wilkinsonerin@example.com,Rodney,Parker,2023-09-05,Montserrat,27,Premium
8297,lbyrd@example.net,Jennifer,Khan,2025-05-16,Fiji,27,Premium
8298,gonzalesandrew@example.com,Derek,Hobbs,2025-04-01,Guatemala,44,Standard
8299,christinebernard@example.org,Brian,Lewis,2023-07-24,Benin,54,Standard
8300,smithbrian@example.org,Elizabeth,Jacobson,2025-01-18,Liechtenstein,54,Basic
8301,jean28@example.com,Linda,Wilson,2024-09-08,Ghana,35,Basic
8302,johnathan36@example.com,John,Webb,2023-10-07,Bulgaria,47,Basic
8303,suzanne83@example.org,Stephen,Sanchez,2024-06-25,Belgium,21,Basic
8304,stephanie37@example.com,Rodney,Brooks,2023-09-07,Eritrea,48,Standard
8305,johnchang@example.com,Ricardo,Reyes,2025-03-11,San Marino,22,Premium
8306,hendersonconnor@example.com,Joshua,Thompson,2023-11-04,Reunion,64,Basic
8307,jesse73@example.net,Jennifer,Williams,2023-08-21,Malaysia,28,Premium
8308,sarah96@example.net,Rachel,Hunter,2025-05-26,French Southern Territories,68,Premium
8309,evansandrea@example.com,David,Luna,2025-03-05,Norway,28,Premium
8310,skinnernicholas@example.org,Laura,Heath,2024-08-07,Heard Island and McDonald Islands,60,Standard
8311,tberry@example.net,Shari,Hardy,2023-11-23,Bangladesh,61,Basic
8312,donaldsontimothy@example.net,Ana,Robbins,2024-08-28,Angola,62,Premium
8313,caitlinyang@example.net,Erika,Gonzalez,2024-04-22,Chile,54,Premium
8314,diazmark@example.com,Henry,Watson,2023-08-03,Benin,59,Basic
8315,sullivanmaria@example.net,Jasmine,Hodge,2023-10-10,Svalbard & Jan Mayen Islands,65,Premium
8316,natasha86@example.org,Megan,Barnett,2024-05-02,Cote d'Ivoire,20,Standard
8317,aimeesoto@example.org,Peter,Sanders,2025-03-07,Saint Kitts and Nevis,66,Premium
8318,sabrinawhite@example.net,Stuart,Herrera,2025-04-14,Austria,67,Standard
8319,james34@example.net,Donna,Collier,2025-04-13,Malaysia,23,Standard
8320,bradleypark@example.org,Kelly,Elliott,2023-08-11,San Marino,27,Standard
8321,joshuagonzalez@example.net,Curtis,Moreno,2023-06-29,Nepal,33,Basic
8322,qli@example.com,Jake,Townsend,2024-02-24,Netherlands,64,Standard
8323,nsalazar@example.net,Deborah,Patterson,2023-07-08,Malta,48,Premium
8324,gharvey@example.net,Randy,Russell,2024-04-25,Switzerland,33,Premium
8325,costacrystal@example.org,Amanda,Bullock,2024-10-11,Palestinian Territory,45,Premium
8326,suzannefrank@example.com,Amber,Sandoval,2025-04-07,Bangladesh,33,Basic
8327,rosejonathon@example.org,Jonathan,Mejia,2025-04-07,Algeria,19,Premium
8328,whitney78@example.org,Erin,Ramirez,2024-03-23,Kuwait,54,Premium
8329,brent19@example.com,Nathan,Smith,2024-01-18,Djibouti,44,Basic
8330,xmiller@example.org,Mary,Hawkins,2024-04-11,Cape Verde,28,Premium
8331,farmermichelle@example.net,Jasmine,Wheeler,2024-01-10,Afghanistan,61,Premium
8332,lopezheather@example.net,Sherry,Hudson,2024-05-20,Cocos (Keeling) Islands,69,Standard
8333,robinsonmark@example.org,Amanda,Smith,2025-02-12,Montenegro,37,Standard
8334,christian24@example.net,Bruce,Murphy,2025-02-23,Israel,23,Premium
8335,smithdonald@example.net,Gabriella,Cervantes,2025-01-23,Switzerland,21,Premium
8336,qvega@example.net,Jennifer,Davis,2025-04-19,Bermuda,65,Premium
8337,ythomas@example.com,Tammy,Lee,2025-01-30,Brazil,50,Premium
8338,zachary31@example.com,Steven,Thompson,2024-02-05,Luxembourg,55,Standard
8339,melissacooper@example.org,Brittany,Shaw,2024-07-11,Guadeloupe,19,Premium
8340,david72@example.com,Angela,Cortez,2023-09-09,Russian Federation,67,Basic
8341,gonzaleztracy@example.net,Todd,Bruce,2025-05-22,British Indian Ocean Territory (Chagos Archipelago),67,Basic
8342,hcaldwell@example.net,Rhonda,Butler,2025-02-20,Macao,58,Standard
8343,robert50@example.org,Tyler,Saunders,2025-02-03,Nauru,64,Basic
8344,steinjoann@example.com,Tammy,Taylor,2025-06-07,United States of America,20,Standard
8345,obrienricky@example.net,Emily,Lopez,2024-08-24,Saint Vincent and the Grenadines,30,Premium
8346,danfuentes@example.com,Jessica,Garcia,2024-04-03,Marshall Islands,44,Basic
8347,cynthia46@example.org,Craig,Pratt,2023-07-23,Zimbabwe,23,Premium
8348,rebecca02@example.net,Lindsay,Tate,2024-01-31,Uganda,40,Premium
8349,calderondavid@example.org,David,Jones,2023-12-12,Haiti,49,Basic
8350,rachaeladams@example.com,Jacqueline,Luna,2024-11-20,Pakistan,41,Premium
8351,uross@example.org,Julie,Weaver,2025-01-28,United Arab Emirates,68,Premium
8352,salazarsharon@example.org,Brett,Hale,2023-10-09,Kyrgyz Republic,25,Standard
8353,pamelasoto@example.org,Heidi,Nichols,2024-07-24,Madagascar,58,Basic
8354,collinsmichele@example.org,George,Martin,2024-01-13,Angola,58,Standard
8355,kelly45@example.org,Tina,Alexander,2024-05-02,Croatia,33,Basic
8356,marshalljonathan@example.com,Michael,James,2024-08-30,Brazil,68,Basic
8357,pkelly@example.com,Jasmine,Rodriguez,2023-10-05,Kiribati,28,Basic
8358,ereed@example.org,Richard,Henderson,2023-10-28,Timor-Leste,18,Premium
8359,jonesamy@example.net,Ryan,Brown,2024-10-03,Slovenia,18,Standard
8360,gvang@example.com,James,Brooks,2023-09-14,Guinea,68,Premium
8361,macdonaldstephanie@example.net,Mathew,Smith,2024-12-01,Israel,58,Premium
8362,sandrayates@example.com,Erica,Gonzales,2024-03-11,Slovenia,47,Premium
8363,kristinebradley@example.net,Joseph,Hammond,2023-07-28,Seychelles,25,Basic
8364,hunterhammond@example.net,Doris,Lewis,2024-11-28,Rwanda,31,Standard
8365,wilkersonpamela@example.org,Mary,Jenkins,2024-02-06,Ghana,61,Standard
8366,john64@example.org,Seth,Reed,2024-11-18,Paraguay,32,Basic
8367,jscott@example.com,Christian,Byrd,2025-02-12,Tunisia,65,Premium
8368,frederick76@example.org,Stephanie,Cooke,2025-06-09,Northern Mariana Islands,50,Premium
8369,lmendez@example.net,Tracy,Hoover,2025-04-07,Belarus,61,Standard
8370,alyssa95@example.net,Matthew,Miller,2024-12-27,Thailand,35,Standard
8371,zavalacharles@example.org,John,Wang,2024-07-21,Somalia,45,Premium
8372,johnsonkathleen@example.net,Kevin,Nixon,2024-02-04,Russian Federation,55,Standard
8373,jennifer50@example.com,Danny,Sandoval,2024-06-16,Tunisia,66,Standard
8374,rachel31@example.net,Courtney,Brooks,2024-06-14,Bahamas,41,Standard
8375,qhicks@example.com,Christine,Gordon,2023-12-13,Bhutan,44,Standard
8376,paige29@example.net,Shannon,Henderson,2024-06-05,Ethiopia,18,Premium
8377,karenfaulkner@example.net,Charles,Hoover,2024-08-19,Norway,41,Basic
8378,jacksonkelly@example.com,Tommy,Phillips,2024-09-27,Saint Martin,52,Basic
8379,michael98@example.org,Brian,Hampton,2025-01-15,Saint Pierre and Miquelon,26,Premium
8380,sandra10@example.com,Emma,Alexander,2024-06-21,Turkmenistan,47,Standard
